time_s,"state:p_n","state:p_e","state:p_d","state:u","state:v","state:w","state:q_w","state:q_x","state:q_y","state:q_z","state:p","state:q","state:r","state:omega_0","state:omega_1","state:omega_2","state:omega_3","command:omega_command_0_rad_s","command:omega_command_1_rad_s","command:omega_command_2_rad_s","command:omega_command_3_rad_s","wind:north_m_s","wind:east_m_s","wind:down_m_s"
1.5,4.0773818057553211,0.0094455274980586919,-97.860284047051437,9.0025291497736593,-0.32976509675892146,-1.4474113642712094,0.93877327096389274,0.068506082866339135,-0.33544232001951041,0.03860197241064682,1.1718133014933831,1.855856278064717,-0.00017391301053317797,645.00284166512995,644.99336944757681,619.9981055566933,620.00757777424644,645,645,620,620,0,0,0
1.52,4.2361355943245336,0.012491497549826185,-97.768573000642235,9.1331126762210015,-0.33873799937456051,-1.1472040806995958,0.94392955203186801,0.079184787499413711,-0.31748457287327658,0.04393536408251035,1.2591408825828481,1.8526538113997342,-0.00017369391875157481,645.0016047412297,644.9962556035415,619.99893017257762,620.00427931026559,645,645,620,620,0,0,0
1.54,4.3965890629930415,0.016221327122434129,-97.676514858222248,9.2457711809484735,-0.33816360815521429,-0.83956394703326098,0.94853275630493905,0.090648668529398624,-0.29935945769900368,0.049521148982637993,1.346322296673059,1.8494454372137541,-0.00017346244015863452,645.00090622726339,644.99788546957438,619.99939584852723,620.00241660621634,645,645,620,620,0,0,0
1.5600000000000001,4.5585906482047216,0.020727991031773692,-97.584183516734399,9.3402905870106618,-0.32644143329496034,-0.52575849758940263,0.95255086091877139,0.10289281114318535,-0.28106501160356667,0.055338829317645388,1.433355363743761,1.8462360538375373,-0.00017322411960200141,645.0005117634156,644.99880588528208,619.99965882441006,620.0013647025437,645,645,620,620,0,0,0
1.5800000000000001,4.7219838792767108,0.026108958340859061,-97.491641886717801,9.4165267638413006,-0.30197891021112855,-0.20717814970721402,0.95594992950348323,0.11591069728442251,-0.26259949035139379,0.061367338255075267,1.5202389670627141,1.8430284239051433,-0.00017298208863508483,645.00028900233326,644.99932566117639,619.9998073317895,620.00077067294626,645,645,620,620,0,0,0
1.6000000000000001,4.8866077065364966,0.0324657208260462,-97.398941254966672,9.4744096799705613,-0.26320738004378996,0.11465208225236534,0.95869416340651559,0.12969408239589769,-0.24396149719650223,0.067585012594571017,1.6069725901567198,1.8398241039850045,-0.00017273811564273931,645.00016320500083,644.99961918830559,619.99989119667271,620.00043521336784,620,620,645,645,0,0,0
1.6200000000000001,5.0522969287867809,0.039903251697579023,-97.306120788540511,9.513948682395478,-0.20871837441545585,0.43798393600090912,0.96076747660416184,0.14409050983025171,-0.22516089540930415,0.07393478244378672,1.6509580701047386,1.8366240118875816,-0.00017249246939191488,634.11805783156262,634.11775061520166,630.88197289007576,630.88228010643672,620,620,645,645,0,0,0
1.6400000000000001,5.2188836806236232,0.048528653151553039,-97.213209026393145,9.5352438002407496,-0.13812047196280919,0.76069332897584752,0.96223405166599152,0.15851194111208064,-0.2062461892665774,0.080262717075523127,1.6356062336948909,1.8334288094805247,-0.00017224611730511455,627.97273022983609,627.97255673903464,637.02728711924533,637.02746061004677,620,620,645,645,0,0,0
1.6600000000000001,5.3861996448783467,0.058447698397348417,-97.120227016146373,9.5384849996739955,-0.052153524413529287,1.0809430074747262,0.96316818246444513,0.17251646772366486,-0.1872652065142987,0.086468856135860889,1.586815340163948,1.8302388973419812,-0.00017199995930035561,624.50234926617429,624.50225129268722,640.49766053117503,640.49775850466222,620,620,645,645,0,0,0
1.6800000000000002,5.5540767354338723,0.069761214477088829,-97.027188841162243,9.5239344224120899,0.047880724710938766,1.3972758743514029,0.96363396582933147,0.18585347492802826,-0.16825633988285066,0.092508755512320281,1.519210497070709,1.8270544966526381,-0.00017175420371055917,622.54256049436628,622.54250516691309,642.45744503837943,642.45750036583263,620,620,645,645,0,0,0
1.7000000000000002,5.7223477306400392,0.082563044250642773,-96.934102291375311,9.4919113340806298,0.16042949739363432,1.7085180306748011,0.96368707667232578,0.19838142106288748,-0.14925107140285127,0.098367411864484014,1.4410506538020931,1.8238757273452839,-0.00017150887240711371,621.43583127059469,621.43580002615136,643.56417185384987,643.56420309829332,620,620,645,645,0,0,0
1.7200000000000002,5.8908468987407385,0.096938901794191124,-96.840969767311023,9.4427801769423141,0.28384028279937357,2.0137222065483202,0.96337631990293238,0.21002105886532937,-0.13027579807518955,0.10404536279547182,1.3569996719674124,1.8207026522140848,-0.00017126394704891604,620.81084066325491,620.81082301893571,644.18916110117721,644.18917874549641,620,620,645,645,0,0,0
1.7400000000000002,6.0594104882783064,0.11296582781935287,-96.747789147307188,9.3769406412792353,0.41644056178915501,2.3121303226895797,0.96274491854650279,0.22072882207422956,-0.11135313595917126,0.10955130319019206,1.2696912003891747,1.817535301811452,-0.00017101940734265276,620.45789682579857,620.45788686172284,644.54210417060915,644.54211413468488,620,620,645,645,0,0,0
1.76,6.2278770883538348,0.13071198525403596,-96.654554564351528,9.2948191958375457,0.55657423719867605,2.6031463105029773,0.96183149947281998,0.23048167305853956,-0.092502837379766514,0.11489817266908819,1.1806123891341043,1.8143736885010076,-0.0001707752385121662,620.2585828666198,620.25857723972069,644.74141769607013,644.74142332296935,620,620,645,645,0,0,0
1.78,6.3960878915677633,0.15023661530330026,-96.561257102600663,9.1968617566630755,0.70261950688433716,2.8863147479539668,0.96067080094904789,0.23926845926403767,-0.073742432623022269,0.12010108340963235,1.0906029392789809,1.8112178143898374,-0.00017053143100820715,620.14602656131694,620.1460233837023,644.85397375644447,644.85397693405923,620,620,645,645,0,0,0
1.8,6.5638868808213378,0.17159007791180514,-96.467885420997575,9.0835273042286264,0.85299825720148914,3.1613027939398628,0.95929415799635764,0.247084964704128,-0.055087682996578916,0.12517621912043581,1.0001369256062067,1.8080676758059055,-0.00017028797890679376,620.08246391916373,620.08246212470544,644.91753626028208,644.91753805474025,620,620,645,645,0,0,0
1.8200000000000001,6.7311209565589625,0.19481393456884538,-96.374426311303239,8.9552823339055454,1.0061814903062383,3.4278839995853261,0.95772982551678509,0.25393105962871687,-0.036552908688091711,0.1301402441132857,0.90948194712825625,1.8049232658253653,-0.00017004487854614669,620.04656891117963,620.04656789781563,644.95343119015672,644.95343220352072,620,620,645,645,0,0,0
1.8400000000000001,6.8976400172642069,0.21994104953113122,-96.280865195892886,8.8125960672081156,1.160692783251615,3.6859232245985134,0.95600319002264278,0.25980904304664781,-0.018151235378576276,0.13500997915690385,0.81878900235266516,1.80178457569911,-0.00016980212761075702,620.02629833156664,620.0262977593012,644.97370172565991,644.97370229792534,620,620,645,645,0,0,0
1.8600000000000001,7.0632970033880618,0.24699569552847492,-96.187186568802375,8.6559363739008006,1.31511062167513,3.9353622718490939,0.95413690826361908,0.26472266528184268,0.00010521110500846406,0.13980221638387291,0.7281432435178028,1.7986515956579896,-0.00016955972456759335,620.01485115768594,620.01485083451701,644.98514887463102,644.98514919779984,620,620,645,645,0,0,0
1.8800000000000001,7.2279479131705058,0.2759936555823187,-96.093374382199812,8.4857663661484146,1.4680699519283442,4.1762060730582284,0.95215099960031746,0.2686765402795685,0.018205143169841183,0.14453360656153016,0.63759263845481018,1.7955243153673044,-0.00016931766833270533,620.00838672537282,620.00838654287338,644.99161329287722,644.99161347537665,620,620,645,645,0,0,0
1.9000000000000001,7.3914517977231391,0.30694231572271624,-95.99941237965875,8.302541630549598,1.6182631009134691,4.4085093762244094,0.95006291004349652,0.27167578342862514,0.036137970929321771,0.149220584086906,0.5471641564745402,1.7924027241833251,-0.00016907595807830067,620.00473614003477,620.0047360369739,644.9952638702714,644.99526397333227,620,620,645,645,0,0,0
1.9200000000000002,7.553670742043658,0.33984074524043911,-95.905284377184358,8.1067080652725636,1.7644401514505588,4.6323639425452523,0.94788755948405889,0.27372578200155123,0.053893675390234562,0.15387931178662753,0.45687290883904241,1.7892868112980684,-0.00016883459312227992,620.00267458649614,620.00267452829576,644.99732541932406,644.99732547752433,620,620,645,645,0,0,0
1.9400000000000002,7.7144698381771049,0.37467976226595512,-95.810974492764032,7.8987002894467073,1.9054088522826511,4.8478862835144172,0.94563737930490377,0.2748320456562785,0.071462690886910388,0.15852563626410932,0.36672731055570656,1.7861765658209923,-0.0001685935728653236,620.00151038881302,620.00151035594615,644.99848961447378,644.99848964734053,620,620,645,645,0,0,0
1.96,7.8737171564244859,0.41144198326197273,-95.716467325182961,7.678940591461842,2.0400341499418335,5.0552059737380022,0.94332234474224042,0.27500010724063267,0.088835794113368671,0.16317504898693799,0.27673199533820264,1.7830719768250878,-0.00016835289675521954,620.00085294469625,620.00085292613574,644.99914705715992,644.99914707572032,620,620,645,645,0,0,0
1.98,8.0312837202638985,0.45010185563577298,-95.621748082898563,7.4478383823939023,2.1672374399029417,5.254454571326912,0.94095000458223244,0.27423545701717916,0.10600399822466074,0.16784265057386955,0.18688946173886298,1.779973033372874,-0.00016811256426672478,620.00048167375758,620.00048166327599,644.99951832729073,644.99951833777209,620,620,645,645,0,0,0
2,8.1870434904539859,0.49062567322229611,-95.526802663858902,7.2057901206253412,2.2859956416072897,5.4457551708273293,0.93852550968707205,0.27254350069460209,0.1229584511598923,0.17254311688419643,0.097201002749942769,1.7768797245310448,-0.00016787257489013147,620.00027201014279,620.0002720042238,644.99972799044917,644.99972799636805,620,620,645,645,0,0,0
